#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
10,24100,2020000,FOMENTO DO EMPREGO. ARRENDAMENTOS EDIFICIOS E OUT. CONSTRU,10,2,2,25000,,,
10,24100,2030000,FOMENTO DO EMPREGO.ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,10,2,2,113203.24,,,
10,24100,2120000,FOMENTO DO EMPREGO.REPARAC. MANTEM. EDIFICIOS E O.CONSTRUC,10,2,2,9497,,,
10,24100,2210200,FOMENTO DO EMPREGO.GAS.,10,2,2,8900,,,
10,24100,2219900,FOMENTO DO EMPREGO.OUTROS SUMINISTROS.,10,2,2,15000,,,
10,24100,2250100,FOMENTO DO EMPREGO.TRIBUTOS DAS COMUNIDADES AUTÓNOMAS.,10,2,2,220,,,
10,24100,2260200,FOMENTO DO EMPREGO.PUBLICIDADE  E PROPAGANDA.,10,2,2,80000,,,
10,24100,2260600,"FOMENTO DO EMPREGO. REUNIONS, CONFERENCIAS E CURSOS",10,2,2,8213.25,,,
10,24100,2269900,FOMENTO DO EMPREGO.OUTROS GASTOS DIVERSOS,10,2,2,184000,,,
10,24100,2270600,FOMENTO DO EMPREGO.ESTUDOS E TRABALLOS TÉCNICOS.,10,2,2,40000,,,
10,24100,2279900,FOMENTO DO EMPREGO. O. TRAB REALIZ. POR O. EMP E PROF,10,2,2,48000,,,
10,24100,4890001,G32115941 CONFEDERACIÓN GALEGA DE MINUSVÁLIDOS (COGAMI),10,2,4,15000,,,
10,24100,4890100,FOMENTO DO EMPREGO. TRANSF CORRENTES NON NOM A F.I.S.F.L.,10,2,4,20000,,,
10,24102,2260600,"FOMENTO DO EMPREGO. OBRADOIROS. REUNIÓNS, CONFERENC E CURSOS",10,2,2,113072,,,
10,24102,4790000,FOMENTO DO EMPREGO. OBRADOIROS. TRANSF COR EMPRESAS PRIVADAS,10,2,4,30000,,,
10,43100,2030000,COMERCIO. ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,10,4,2,20000,,,
10,43100,2210000,COMERCIO.ENERXÍA ELÉCTRICA.,10,4,2,8000,,,
