#Org.,Pro.,Eco.,Descripción,,,,,,,O
10,43200,22602,PROMOCIÓN TURISTICA.PUBLICIDADE E PROPAGANDA.,,,,,,,127556.43
10,43200,22699,OTROS GASTOS DIVERSOS,,,,,,,95539.55
10,91200,22000,ORGANOS DE GOBERNO.MATERIAL ORDINARIO NO INVENTARIABLE.,,,,,,,711.83
10,91200,22001,"ORGANOS GOBERNO.PRENSA, REVISTAS, LIBROS E OUTRAS PUB.",,,,,,,444
10,91200,22602,ORGANOS DE GOBERNO. PUBLICIDADE E PROPAGANDA.,,,,,,,235958.37
10,91200,22606,"ORGANOS DE GOBERNO. REUNIONS, CONFERENCIAS E CURSOS.",,,,,,,0
10,91200,22699,ORGANOS DE GOBERNO. OUTROS GASTOS DIVERSOS,,,,,,,0
10,91200,22706,ORGANOS DE GOBERNO. ESTUDIOS E TRABALLOS TÉCNICOS.,,,,,,,21659
10,91200,23000,ORGANOS GOBERNO.AXUDAS CUSTE MEMBROS DOS ÓRGANOS DE GOBERNO.,,,,,,,1281.81
10,91200,23100,OGANOS GOBERNO.LOCOMOCIÓN. DOS MEMBROS ÓRGANOS DE GOBERNO,,,,,,,5948.12
10,91200,23300,ORGANOS DE GOBERNO. OUTRAS INDEMNIZACIÓNS,,,,,,,36841.3
10,91200,48900,ORGANOS DE GOBERNO.OUTRAS TRANSFERENCIAS,,,,,,,143280
10,91201,20300,ARRENDAMENTO MAQUIN. INSTALAC. E UTILLAXE,,,,,,,0
10,91201,22601,PROTOCOLO.ATENCIONS PROTOCOLARIAS E REPRESENTATIVAS.,,,,,,,112019.8
10,91201,22699,PROTOCOLO. OUTROS GASTOS DIVERSOS,,,,,,,0
10,92002,22000,PRESIDENCIA. MATERIAL ORDINARIO NON INVENTARIABLE.URBAN,,,,,,,0
10,92002,22602,PRESIDENCIA. PUBLICIDADE E PROPAGANDA.URBAN,,,,,,,38272.4
10,92002,22699,PRESIDENCIA. OUTROS GASTOS DIVERSOS. URBAN,,,,,,,246.84
10,92002,22706,PRESIDENCIA. ESTUDIOS E TRABALLOS TÉCNICOS.URBAN,,,,,,,10890
10,92002,23020,PRESIDENCIA. AXUDAS DE CUSTE DO PERSOAL NON DIRECTIVO.URBAN,,,,,,,214.47
10,92002,23120,PRESIDENCIA. LOCOMOCIÓN DO PERSOAL NON DIRECTIVO. URBAN,,,,,,,298.03
10,92200,48902,ADMINISTRACIÓN XERAL. OUTRAS SUBVENCIONS,,,,,,,0
10,92501,21600,REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,,,,,,,315.2
10,92501,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES.",,,,,,,25303.71
10,92501,22602,COMUNICACIÓN. PUBLICIDADE E PROPAGANDA.,,,,,,,115558.49
10,94300,46300,TRANSFERENCIAS A ADMINIS.PUBLICAS.MANCOMUNIDADES,,,,,,,33600
10,94300,46600,TRANSFERENCIAS A OUTRAS ENTIDADES QUE AGRUPEN CONCELLOS,,,,,,,88676.79
10,94300,46700,TRANSFERENCIAS CORRENTES A ADMONS.PUBLICAS. CONSORCIOS,,,,,,,1361295.28
20,23100,20300,ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,,,,,,,0
20,23100,21200,ADMON.XERAL SERV.SOC.REPARAC. MANTEM. EDIFICIOS E O.CONSTRUC,,,,,,,5645.88
20,23100,21300,"ADMON.XERAL SERV.SOC. REPARAC.MANTEM, MAQUIN.,INSTA E UTILLA",,,,,,,2957.83
