#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
10,91200,10000,ÓRGANOS DE GOBERNO. RETRIBUCIÓNS BÁSICAS DE CARGOS ELECTOS,10,9,1,389688.72,-57000,332688.72,332600.28
10,91200,10001,ÓRGANOS DE GOBERNO.RETRIB. COMPLEMENTARIAS DE CARGOS ELECTOS,10,9,1,538836.48,0,538836.48,489728.14
10,91200,11000,ÓRGANOS DE GOBERNO. RETRIBUCIÓNS BÁSICAS PERSOAL EVENTUAL,10,9,1,309011.96,0,309011.96,255065.33
10,91200,11001,ÓRGANOS DE GOBERNO. RETRIB. COMPLEMENTARIAS PERSOAL EVENTUAL,10,9,1,470869.92,-57000,413869.92,413093.06
10,91200,12006,ÓRGANOS DE GOBERNO. RETRIB. BÁSICAS FUNCIONARIOS. TRIENIOS,10,9,1,6908.4,0,6908.4,10391.49
10,91200,12010,ÓRGANOS DE GOBERNO. RETRIBUCIÓNS BÁSICAS DE FUNCIONARIOS,10,9,1,56637.04,0,56637.04,65746.86
10,91200,12100,ÓRGANOS DE GOBERNO. COMPLEMENTO DE DESTINO DE FUNCIONARIOS,10,9,1,22610.64,0,22610.64,25727.24
10,91200,12101,ÓRGANOS DE GOBERNO. COMPLEMENTO ESPECÍFICO DE FUNCIONARIOS,10,9,1,54809.4,0,54809.4,70742.94
10,91200,16000,"ÓRGANOS GOBERNO. S. SOCIAL FUNC., CARGOS ELECTOS E EVENTUAIS",10,9,1,435463.8,0,435463.8,404453.13
10,91200,22000,ORGANOS DE GOBERNO.MATERIAL DE OFICINA.,10,9,2,7458.75,0,7458.75,941.89
10,91200,22001,ORGANOS DE GOBERNO.PRENSA E PUBLICACIONS.,10,9,2,4781.25,0,4781.25,23547.25
10,91200,22601,ORGANOS DE GOBERNO.ATENCIONS PROTOCOLARIAS.,10,9,2,111732.08,0,111732.08,125003.64
10,91200,22690,ÓRGANOS GOBERNO. OUT G DIVERSOS. REC EXTRAXUDICIAL CRÉDITOS,10,9,2,3120,0,3120,0
10,91200,22699,ORGANOS DE GOBERNO. GASTOS DIVERSOS,10,9,2,170000,3540,173540,46548.08
10,91200,22706,ALCALDIA. ESTUDOS E TRABALLOS TÉCNICOS.,10,9,2,0,0,0,12980
10,91200,23000,ORGANOS DE GOBERNO.DIETAS DE CARGOS ELECTIVOS.,10,9,2,30982.5,0,30982.5,6465.67
10,91200,23100,ORGANOS DE GOBERNO.LOCOMOCION DE CARGOS ELECTIVOS.,10,9,2,26392.5,0,26392.5,8664.8
10,91200,23190,ÓRGANOS GOBERNO. LOCOMOCIÓN. RECOÑEC EXTRAXUDICIAL CRÉDITOS,10,9,2,339.48,0,339.48,0
10,91200,23300,ORGANOS DE GOBERNO.OUTRAS INDEMNIZACIÓNS,10,9,2,55250,0,55250,30170.2
10,91200,48900,ÓRGANOS DE GOBERNO.TRANSFERENCIAS GRUPOS MUNICIPAIS,10,9,4,151200,0,151200,150810
10,92002,13100,PRESIDENCIA. RETRIBUCIÓNS BÁSICAS PERSOAL LABORAL TEMPORAL,10,9,1,114745.35,114721.54,229466.89,114413.92
10,92002,13102,PRESIDENCIA. RETRIB. COMPLEMENT. PERSOAL LABORAL TEMPORAL,10,9,1,35097.39,0,35097.39,35097.39
10,92002,13104,PRESIDENCIA.OUTR RETR LAB TEMPORAL NO INCLUÍDOS ANEXO.URBAN,10,9,1,210648.62,0,210648.62,200038.91
10,92002,16000,PRESIDENCIA. SEGURIDADE SOCIAL PERSOAL LABORAL TEMPORAL,10,9,1,46684.36,42926.97,89611.33,61930.13
10,92002,16010,PRESIDENCIA.SEG. SOCIAL PERSOAL NON INCLUÍDAS ANEXO. URBAN.,10,9,1,69514.04,0,69514.04,32244.77
10,92002,22000,PRESIDENCIA. ORDINARIO NO INVENTARIABLE. URBAN,10,9,2,3000,0,3000,2985.19
10,92002,22602,PRESIDENCIA. PUBLICIDAD Y PROPAGANDA. URBAN,10,9,2,25000,0,25000,35931
10,92002,22699,PRESIDENCIA. OTROS GASTOS DIVERSOS. URBAN,10,9,2,3000,24177.19,27177.19,2395.91
10,92002,22706,PRESIDENCIA. ESTUDIOS Y TRABAJOS TÉCNICOS. URBAN,10,9,2,219920,63730.64,283650.64,203981.88
10,92002,23020,PRESIDENCIA. DIETAS DO PERSOAL NON DIRECTIVO.URBAN,10,9,2,3000,0,3000,74.8
10,92002,23120,PRESIDENCIA. GASTOS LOCOMOCIÓN  PERSOAL NON DIRECTIVO. URBAN,10,9,2,4000,0,4000,1718.52
10,92200,48902,COORD E ORG INST DAS EELL. OUTRAS TRANSF.NOMINATIVA,10,9,4,5292.87,0,5292.87,0
10,92500,22602,INFORMACION.PUBLICIDADE E  PROPAGANDA.,10,9,2,71378.89,0,71378.89,128845.23
10,92501,22602,COMUNICACION.PUBLICIDADE E PROPAGANDA.,10,9,2,81082.35,0,81082.35,136558.63
10,94300,46300,TRANSFERENCIAS A OUTRAS EELL. MANCOMUNIDADES,10,9,4,40000,0,40000,33600
10,94300,46600,TRANSF.OUTRAS EELL.TRANSF.E ENTID.AGRUPEN CONCELLOS,10,9,4,206000,0,206000,117761.06
10,94300,76700,TRANSFERENCIAS A CONSORCIOS,10,9,7,0,1976809.98,1976809.98,1976809.98
10,94500,46700,TRANSF. A.O. ADMÓNS.PCAS. CONSORCIO CIDADE SANTIAGO,10,9,4,1554532,0,1554532,1554532
20,33000,22699,ADMON.XERAL DE CULTURA. OTROS GASTOS DIVERSOS,20,3,2,0,0,0,2065
20,33000,41000,ADMON XERAL DA CULTURA.TRANSFERENCIAS AOAUDITORIO DE GALICIA,20,3,4,860000,0,860000,860000
20,33000,63200,ADMON XERAL CULTURA. INV. REPOSICION EDIFICIOS E CONSTRUCC.,20,3,6,0,154934.44,154934.44,102853.29
20,33300,48902,MUSEOS E ARTES PLÁSTICAS. SUBV. NOMINATIVA FUNDACIÓN GRANELL,20,3,4,195500,0,195500,195500
20,33400,12006,PROMOCIÓN CULTURAL.RETRIB. BÁSICAS DE FUNCIONARIOS. TRIENIOS,20,3,1,1023.6,0,1023.6,1361.96
20,33400,12010,PROMOCIÓN CULTURAL. RETRIBUCIÓNS BÁSICAS DE FUNCIONARIOS,20,3,1,17471.98,0,17471.98,17475.91
20,33400,12100,PROMOCIÓN CULTURAL. COMPLEMENTO DE DESTINO DE FUNCIONARIOS,20,3,1,6118.08,0,6118.08,6101.09
20,33400,12101,PROMOCIÓN CULTURAL. COMPLEMENTO ESPECÍFICO DE FUNCIONARIOS,20,3,1,16020.84,0,16020.84,15976.34
20,33400,16000,PROMOCIÓN CULTURAL. SEGURIDADE SOCIAL,20,3,1,9670.8,0,9670.8,9759.79
20,33400,22697,"GASTOS DIVERSOS ORGANIZAC. XXIX EDICIÓN PREMIO """"BLANCO AMOR""""",20,3,2,0,940,940,3758.4
20,33400,22698,PROMOCION CULTURAL. ACTIVIDADES,20,3,2,549.29,0,549.29,472
20,33400,47900,PROMOCIÓN CULTURAL.SUBV NOMINATIVAS A EMPRESAS PRIVADAS,20,3,4,54185,0,54185,11685
20,33400,48100,TRANSF.CORRENTES.XXXIX EDICION PREMIO BLANCO AMOR,20,3,4,0,12020,12020,12020
20,33400,48900,PROMOCIÓN CULTURAL. TRANSFERENCIAS NOMINATIVAS,20,3,4,120700,0,120700,107100
20,33400,63200,PROMOCIÓN CULTURAL..INV. REPOSICION EDIFICIOS E CONSTRUCC.,20,3,6,0,283349.92,283349.92,0
20,33401,12006,BANDA DE MÚSICA. RETRIB. BÁSICAS FUNCIONARIOS. TRIENIOS,20,3,1,55411.56,0,55411.56,54501.27
20,33401,12010,BANDA DE MÚSICA. RETRIBUCIÓNS BÁSICAS DE FUNCIONARIOS,20,3,1,487392.8,0,487392.8,470528.77
20,33401,12011,RETRIBUCIÓNS BÁSICAS DE FUNC INTERINOS NOVOS,20,3,1,0,0,0,13210.08
20,33401,12100,BANDA DE MÚSICA. COMPLEMENTO DE DESTINO DE FUNCIONARIOS,20,3,1,165824.34,0,165824.34,161427.66
20,33401,12101,BANDA DE MÚSICA. COMPLEMENTO ESPECÍFICO DE FUNCIONARIOS,20,3,1,325098.84,0,325098.84,324749.58
20,33401,13000,BANDA DE MÚSICA. RETRIBUCIÓNS BÁSICAS PERSOAL LABORAL FIXO,20,3,1,64776.95,0,64776.95,54920.72
20,33401,13002,BANDA DE MÚSICA.RETRIB. COMPLEMENTARIAS PERSOAL LABORAL FIXO,20,3,1,63696.39,0,63696.39,54968.11
20,33401,13100,BANDA DE MÚSICA. RETRIB. BÁSICAS PERSOAL LABORAL TEMPORAL,20,3,1,20995.58,0,20995.58,20006.22
20,33401,13102,BANDA DE MÚSICA. RETRIB.COMPLEMENT. PERSOAL LABORAL TEMPORAL,20,3,1,37441.8,0,37441.8,38665.94
