#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas,,,,,,,,,,
010,33402,22001,"NORMALIZACIÓN LINGÜÍSTICA. PRENSA, REVISTAS, LIBROS E O. PUB",010,3,2,300,0,300,0,,,,,,,,,,
010,33402,22699,NORMALIZACIÓN LINGÜÍSTICA.OUTROS GTOS.DIV. ACTIVIDADES,010,3,2,150000,2899.99,152899.99,118659.08,,,,,,,,,,
010,33402,22706,ESTUDIOS Y TRABAJOS TÉCNICOS.,010,3,2,0,0,0,16602.51,,,,,,,,,,
010,33402,48900,NORMALIZACIÓN LINGÜÍSTICA. TRANFERENCIAS NOMINATIVAS,010,3,4,2500,0,2500,2500,,,,,,,,,,
010,33402,48901,NORMALIZACION LINGÜISTICA. TRANFERENCIAS NON NOMINATIVAS,010,3,4,15000,0,15000,4493.9,,,,,,,,,,
010,43200,20300,ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,010,4,2,0,818.5,818.5,34848.18,,,,,,,,,,
010,43200,22602,PUBLICIDAD Y PROPAGANDA.,010,4,2,0,23712.83,23712.83,74048.18,,,,,,,,,,
010,43200,22699,PROMOCIÓN TURÍSTICA. PROMOCIÓN DA CIDADE,010,4,2,440000,130017.8,570017.8,435354.12,,,,,,,,,,
010,43200,22706,ESTUDIOS Y TRABAJOS TÉCNICOS.,010,4,2,0,0,0,7295.36,,,,,,,,,,
010,91201,20300,PROTOCOLO. ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,010,9,2,35000,0,35000,19015.3,,,,,,,,,,
010,91201,22601,PROTOCOLO. ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS.,010,9,2,70000,665.5,70665.5,86000.73,,,,,,,,,,
010,91201,22699,PROTOCOLO. OUTROS GASTOS DIVERSOS,010,9,2,10000,0,10000,7925.49,,,,,,,,,,
010,92000,21000,REPARAC. MANTEM. E CONSERVAC. INFRAESTR.,010,9,2,0,1363.42,1363.42,0,,,,,,,,,,
010,92000,22001,"ADMINISTRACIÓN XERAL. PRENSA, REVISTAS, LIBROS E OUTRAS PUBL",010,9,2,1000,0,1000,510.11,,,,,,,,,,
