#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
10,16220,2269900,DESENVOLVEMENTO EMPRESARIAL. OUTROS GASTOS DIVERSOS,10,1,2,4500,,,
10,16220,2279900,DESENVOLVEMENTO EMPRESARIAL.OUTROS TRABALLOS REALIZ POR OEEP,10,1,2,53664.59,,,
10,16220,2302000,DESENVOLVEMENTO EMPRESARIAL. AXUDAS DE CUSTE PERSOAL NON DIR,10,1,2,2983.75,,,
10,16220,2312000,DESENVOLVEMENTO EMPRESARIAL.LOCOMOCIÓN. DO PERSOAL NON DIR,10,1,2,2983.75,,,
10,24100,2020000,FOMENTO DO EMPREGO. ARRENDAMENTOS EDIFICIOS E OUT. CONSTRU,10,2,2,15000,,,
10,24100,2030000,FOMENTO DO EMPREGO.ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,10,2,2,90000,,,
10,24100,2120000,FOMENTO DO EMPREGO.REPARAC. MANTEM. EDIFICIOS E O.CONSTRUC,10,2,2,9497,,,
10,24100,2210200,FOMENTO DO EMPREGO.GAS.,10,2,2,8900,,,
10,24100,2219900,FOMENTO DO EMPREGO.OUTROS SUMINISTROS.,10,2,2,15000,,,
10,24100,2250100,FOMENTO DO EMPREGO.TRIBUTOS DAS COMUNIDADES AUTÓNOMAS.,10,2,2,220,,,
10,24100,2260200,FOMENTO DO EMPREGO.PUBLICIDADE  E PROPAGANDA.,10,2,2,55000,,,
10,24100,2260600,"FOMENTO DO EMPREGO. REUNIONS, CONFERENCIAS E CURSOS",10,2,2,75867.88,,,
10,24100,2269900,FOMENTO DO EMPREGO.OUTROS GASTOS DIVERSOS,10,2,2,153780,,,
10,24100,2270600,FOMENTO DO EMPREGO.ESTUDOS E TRABALLOS TÉCNICOS.,10,2,2,20000,,,
10,24100,2279900,FOMENTO DO EMPREGO. O. TRAB REALIZ. POR O. EMP E PROF,10,2,2,40000,,,
10,24100,4890000,FOMENTO DO EMPREGO. TRANSFERENCIAS NOMINATIVAS,10,2,4,15000,,,
10,24100,4890100,FOMENTO DO EMPREGO. TRANSF CORRENTES NON NOM A F.I.S.F.L.,10,2,4,20000,,,
10,24102,2260600,"FOMENTO DO EMPREGO. OBRADOIROS. REUNIÓNS, CONFERENC E CURSOS",10,2,2,19537.48,,,
10,24102,4790000,FOMENTO DO EMPREGO. OBRADOIROS. TRANSF COR EMPRESAS PRIVADAS,10,2,4,30000,,,
10,24102,6090000,FOM DO EMPREGO. INVEST. NOVOS EN INFRAEST. E BENS USO XRAL,10,2,6,30462.52,,,
10,43100,2030000,COMERCIO. ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,10,4,2,35000,,,
10,43100,2210000,COMERCIO.ENERXÍA ELÉCTRICA.,10,4,2,10000,,,
10,43100,2260200,COMERCIO.PUBLICIDADE  E PROPAGANDA.,10,4,2,40000,,,
10,43100,2269900,COMERCIO. OUTROS GASTOS DIVERSOS ACTIVIDADES,10,4,2,157000,,,
10,43100,2270600,COMERCIO. ESTUDOS E TRABALLOS TÉCNICOS.,10,4,2,65000,,,
10,43100,4790000,COMERCIO. APOIO ACTIVIDADE COMERCIAL,10,4,4,30000,,,
10,43100,4890000,COMERCIO. TRANSFERENCIAS NOMINATIVAS,10,4,4,9000,,,
10,43100,4890100,COMERCIO. TRANSFERENCIAS NON NOMINATIVAS,10,4,4,60000,,,
10,43100,7700000,COMERCIO. TRANSFERENCIAS DE CAPITAL A EMPRESAS PRIVADAS,10,4,7,30000,,,
10,43120,2160000,MERCADOS. REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,10,4,2,500,,,
10,43120,2269900,MERCADOS. OUTROS GASTOS DIVERSOS. ACTIVIDADES,10,4,2,5000,,,
10,43120,2270600,MERCADOS. ESTUDOS E TRABALLOS TÉCNICOS.,10,4,2,15000,,,
10,43120,4790000,MERCADOS. TRANSFERENCIAS CORRENTES A EMPRESAS PRIVADAS,10,4,4,10000,,,
10,43120,4890000,MERCADOS. TRANSFERENCIAS NOMINATIVAS,10,4,4,1500,,,
10,43200,2030000,PROMOCIÓN TURÍSTICA.ARRENDAMENTO MAQUIN. INSTALAC. E UTILL.,10,4,2,3000,,,
